"Date","Price","Open","High","Low","Vol.","Change %"
"11/04/2015","252.33","252.74","253.22","251.11","60.77K","0.08%"
"11/03/2015","252.12","251.44","252.94","251.33","92.48K","0.61%"
"11/02/2015","250.60","249.86","250.66","249.33","61.87K","0.48%"
"10/30/2015","249.41","249.20","250.87","248.83","76.80K","0.19%"
"10/29/2015","248.93","251.19","253.41","248.85","138.19K","-0.34%"
"10/28/2015","249.79","250.03","250.03","248.33","87.71K","-0.10%"
"10/27/2015","250.04","249.52","250.18","248.71","64.32K","-0.13%"
"10/26/2015","250.36","250.58","250.63","249.38","67.72K","0.38%"
"10/23/2015","249.41","249.82","251.32","248.97","80.98K","0.89%"
"10/22/2015","247.22","249.04","249.43","246.69","89.01K","-0.81%"
"10/21/2015","249.25","248.40","250.59","247.93","83.57K","0.29%"
"10/20/2015","248.53","247.57","248.72","247.07","78.29K","0.43%"
"10/19/2015","247.47","247.49","248.19","246.44","54.64K","0.04%"
"10/16/2015","247.37","248.34","248.35","246.71","66.05K","-0.21%"
"10/15/2015","247.89","244.82","248.53","244.69","70.56K","1.20%"
"10/14/2015","244.94","245.43","245.74","243.91","69.34K","-0.45%"
"10/13/2015","246.04","246.22","247.04","245.10","71.24K","-0.18%"
"10/12/2015","246.49","246.16","247.49","245.29","104.49K","0.19%"
"10/08/2015","246.02","244.82","246.02","243.25","74.52K","1.03%"
"10/07/2015","243.52","241.14","243.60","241.13","63.80K","1.39%"
"10/06/2015","240.18","240.28","240.58","239.10","66.71K","0.92%"
"10/05/2015","237.98","238.45","240.14","237.61","63.86K","0.35%"
"10/02/2015","237.15","238.39","239.17","237.15","65.10K","-0.62%"
"10/01/2015","238.62","236.60","239.61","235.83","62.05K","0.81%"
"09/30/2015","236.71","230.45","236.73","230.34","76.01K","1.25%"
"09/25/2015","233.79","234.48","234.99","232.66","53.23K","-0.20%"
"09/24/2015","234.26","235.65","235.96","233.90","56.94K","0.00%"
"09/23/2015","234.26","235.85","237.02","234.25","71.15K","-1.85%"
"09/22/2015","238.68","237.84","239.05","236.74","62.13K","0.83%"
"09/21/2015","236.72","238.06","239.11","236.30","52.06K","-1.82%"
"09/18/2015","241.12","239.01","241.30","236.93","84.51K","0.76%"
"09/17/2015","239.29","240.35","240.35","238.51","85.41K","0.21%"
"09/16/2015","238.78","234.89","239.29","234.77","89.24K","2.22%"
"09/15/2015","233.59","232.91","233.91","232.49","55.63K","0.23%"
"09/14/2015","233.06","234.45","234.56","231.65","60.76K","-0.29%"
"09/11/2015","233.74","234.52","235.54","233.61","65.04K","-1.45%"
"09/10/2015","237.18","232.34","237.18","231.96","95.43K","1.19%"
"09/09/2015","234.40","230.54","234.40","230.50","82.87K","2.92%"
"09/08/2015","227.76","227.97","228.61","226.61","82.25K","0.20%"
"09/07/2015","227.31","227.53","228.71","226.13","58.98K","-0.26%"
"09/04/2015","227.90","231.23","231.38","227.11","67.22K","-1.09%"
"09/03/2015","230.40","231.52","231.77","229.58","73.80K","0.21%"
"09/02/2015","229.91","226.36","230.71","226.03","79.28K","0.16%"
"09/01/2015","229.55","231.86","232.50","229.51","77.92K","-1.40%"
"08/31/2015","232.80","231.56","232.80","230.53","97.99K","0.19%"
"08/28/2015","232.35","231.81","232.55","231.10","101.46K","1.49%"
"08/27/2015","228.94","229.78","230.34","228.11","107.37K","0.54%"
"08/26/2015","227.71","222.49","228.14","221.30","139.39K","2.08%"
"08/25/2015","223.07","222.56","225.69","218.60","140.96K","0.70%"
"08/24/2015","221.53","225.16","226.58","217.52","116.37K","-2.47%"
"08/21/2015","227.14","226.06","228.53","225.18","104.15K","-1.92%"
"08/20/2015","231.59","233.28","233.55","231.16","78.67K","-1.14%"
"08/19/2015","234.27","235.49","236.22","232.47","104.79K","-0.40%"
"08/18/2015","235.20","236.69","236.95","234.98","78.97K","-0.07%"
"08/17/2015","235.37","238.22","238.28","235.35","61.98K","-0.82%"
"08/13/2015","237.32","237.02","238.38","235.79","80.88K","0.03%"
"08/12/2015","237.24","237.06","238.65","234.75","103.29K","-0.28%"
"08/11/2015","237.91","241.23","241.92","237.85","96.68K","-0.53%"
"08/10/2015","239.18","239.54","239.58","238.07","64.39K","-0.25%"
"08/07/2015","239.79","239.71","240.15","238.66","61.30K","-0.10%"
"08/06/2015","240.04","243.85","243.86","239.98","84.49K","-1.27%"
"08/05/2015","243.12","243.50","244.05","242.33","75.48K","-0.18%"
"08/04/2015","243.55","241.46","243.56","241.42","71.97K","0.86%"
"08/03/2015","241.48","243.71","243.71","241.06","79.21K","-1.15%"
"07/31/2015","244.30","244.62","244.90","241.87","95.35K","0.28%"
"07/30/2015","243.61","246.01","246.50","243.61","106.34K","-0.96%"
"07/29/2015","245.97","246.75","247.36","245.73","85.21K","0.31%"
"07/28/2015","245.21","243.82","246.10","242.86","97.43K","0.09%"
"07/27/2015","244.98","243.58","246.16","243.54","98.47K","0.03%"
"07/24/2015","244.91","246.66","246.67","244.38","95.76K","-0.97%"
"07/23/2015","247.31","248.30","248.39","246.46","96.30K","-0.23%"
"07/22/2015","247.88","248.69","249.42","247.04","96.06K","-0.99%"
"07/21/2015","250.35","249.93","251.15","248.57","108.29K","0.58%"
"07/20/2015","248.91","250.02","250.52","248.43","95.33K","-0.53%"
"07/17/2015","250.23","253.05","253.15","249.02","133.78K","-0.49%"
"07/16/2015","251.47","249.51","251.59","249.30","150.45K","0.73%"
"07/15/2015","249.65","249.63","250.94","248.38","188.37K","0.41%"
"07/14/2015","248.64","250.70","250.79","247.98","107.05K","-0.48%"
"07/13/2015","249.84","247.00","250.12","246.64","118.99K","1.22%"
"07/10/2015","246.83","247.80","247.80","246.08","101.71K","0.02%"
"07/09/2015","246.77","243.17","246.77","241.49","107.12K","0.75%"
"07/08/2015","244.94","248.65","248.66","244.94","118.84K","-1.25%"
"07/07/2015","248.05","249.57","249.86","246.56","149.36K","-0.10%"
"07/06/2015","248.30","251.25","252.54","248.03","166.95K","-2.50%"
"07/03/2015","254.66","255.34","255.62","253.56","98.71K","-0.33%"
"07/02/2015","255.50","255.84","256.12","254.75","90.09K","0.17%"
"07/01/2015","255.07","252.49","255.52","251.65","85.79K","1.11%"
"06/30/2015","252.27","250.52","252.39","250.20","74.41K","0.40%"
"06/29/2015","251.26","250.61","251.96","250.36","89.00K","-1.27%"
"06/26/2015","254.48","253.29","255.35","252.89","83.21K","0.27%"
"06/25/2015","253.80","253.84","254.66","253.42","80.94K","-0.45%"
"06/24/2015","254.94","255.01","255.24","253.79","72.51K","0.17%"
"06/23/2015","254.52","253.25","255.42","252.52","83.60K","1.41%"
"06/22/2015","250.99","251.60","252.69","250.45","64.17K","0.46%"
"06/19/2015","249.84","251.37","251.41","249.79","88.05K","0.07%"
"06/18/2015","249.67","250.42","251.26","248.92","73.00K","0.24%"
"06/17/2015","249.08","249.27","249.53","247.52","71.02K","0.24%"
"06/16/2015","248.49","250.94","251.00","246.42","93.16K","-0.90%"
"06/15/2015","250.74","250.14","251.37","249.38","67.76K","-0.37%"
"06/12/2015","251.66","253.94","254.77","250.84","89.31K","-0.26%"
"06/11/2015","252.32","253.77","253.83","251.74","129.13K","0.08%"
"06/10/2015","252.11","255.50","255.68","251.95","85.55K","-0.55%"
"06/09/2015","253.51","253.78","255.06","252.68","79.05K","-0.28%"
"06/08/2015","254.21","254.87","254.87","253.34","84.66K","-0.29%"
"06/05/2015","254.94","254.09","256.12","254.00","94.58K","-0.21%"
"06/04/2015","255.47","255.40","257.04","254.34","101.27K","0.54%"
"06/03/2015","254.11","256.54","257.44","253.51","104.07K","-0.85%"
"06/02/2015","256.29","258.80","259.49","255.91","114.42K","-0.95%"
"06/01/2015","258.74","259.84","260.00","257.13","80.71K","-0.63%"
"05/29/2015","260.39","259.88","261.91","259.47","106.34K","0.13%"
"05/28/2015","260.06","261.13","261.93","260.06","93.50K","-0.04%"
"05/27/2015","260.16","263.90","264.22","259.72","103.09K","-1.98%"
"05/26/2015","265.41","265.96","266.16","263.82","100.61K","-0.23%"
"05/22/2015","266.03","263.66","266.03","263.28","99.74K","1.28%"
"05/21/2015","262.66","265.20","265.38","262.41","84.42K","-1.02%"
"05/20/2015","265.36","263.79","265.54","263.43","92.55K","0.93%"
"05/19/2015","262.92","261.84","263.97","261.04","87.59K","0.36%"
"05/18/2015","261.97","261.28","261.97","260.45","81.47K","0.24%"
"05/15/2015","261.33","265.24","265.51","261.09","82.26K","-0.89%"
"05/14/2015","263.69","263.18","263.88","262.63","74.92K","0.17%"
"05/13/2015","263.25","261.82","263.65","261.73","73.27K","0.70%"
"05/12/2015","261.42","262.12","262.35","260.52","78.81K","-0.03%"
"05/11/2015","261.49","263.45","263.88","261.49","71.25K","0.26%"
"05/08/2015","260.81","262.11","262.72","260.81","69.31K","-0.63%"
"05/07/2015","262.47","263.11","263.49","260.10","97.36K","-0.59%"
"05/06/2015","264.03","265.96","266.18","263.09","103.58K","-1.23%"
"05/04/2015","267.33","267.57","268.56","266.99","81.08K","0.34%"
"04/30/2015","266.42","267.04","267.57","265.85","106.98K","-0.60%"
"04/29/2015","268.03","269.54","269.76","265.92","117.33K","-0.19%"
"04/28/2015","268.55","270.63","270.93","268.10","100.58K","-0.56%"
"04/27/2015","270.05","272.16","272.29","269.29","92.88K","-0.37%"
"04/24/2015","271.05","273.81","275.11","270.33","144.05K","-0.56%"
"04/23/2015","272.59","270.27","272.78","268.85","134.66K","1.47%"
"04/22/2015","268.64","268.20","270.65","267.22","136.29K","0.18%"
"04/21/2015","268.17","269.03","269.13","267.56","102.40K","-0.14%"
"04/20/2015","268.55","266.14","268.59","266.14","100.12K","0.10%"
"04/17/2015","268.28","268.73","268.81","267.42","90.56K","-0.06%"
"04/16/2015","268.45","267.67","268.45","266.42","113.93K","1.01%"
"04/15/2015","265.77","265.76","266.41","264.93","111.94K","0.08%"
"04/14/2015","265.57","263.81","265.60","263.20","151.05K","0.79%"
"04/13/2015","263.48","262.62","263.75","262.11","123.22K","0.58%"
"04/10/2015","261.95","259.35","262.20","259.20","104.47K","1.40%"
"04/09/2015","258.33","258.44","259.21","257.61","85.94K","-0.07%"
"04/08/2015","258.51","257.09","258.81","256.83","99.68K","0.63%"
"04/07/2015","256.88","258.65","258.68","256.61","74.99K","-0.02%"
"04/06/2015","256.93","257.20","258.43","256.34","79.39K","0.07%"
"04/03/2015","256.75","255.77","256.92","255.05","67.53K","0.69%"
"04/02/2015","254.99","256.07","256.37","254.70","76.75K","0.01%"
"04/01/2015","254.97","256.44","256.75","254.74","83.09K","-0.90%"
"03/31/2015","257.28","257.66","258.43","256.16","83.46K","0.46%"
"03/30/2015","256.10","256.45","256.57","254.91","68.98K","0.22%"
"03/27/2015","255.54","256.41","256.73","255.10","72.67K","-0.18%"
"03/26/2015","255.99","256.69","258.08","255.81","78.16K","-1.14%"
"03/25/2015","258.94","259.35","259.84","258.38","84.76K","-0.08%"
"03/24/2015","259.16","258.58","259.34","257.56","71.44K","0.08%"
"03/23/2015","258.95","259.48","259.88","258.16","84.49K","0.10%"
"03/20/2015","258.70","258.92","259.32","257.42","81.30K","-0.11%"
"03/19/2015","258.99","260.68","260.68","258.37","120.60K","0.30%"
"03/18/2015","258.22","258.45","259.19","257.87","85.37K","0.02%"
"03/17/2015","258.18","253.77","258.19","253.70","85.12K","2.27%"
"03/16/2015","252.44","252.13","253.20","251.56","72.87K","0.10%"
"03/13/2015","252.18","252.56","253.31","251.98","66.61K","0.76%"
"03/12/2015","250.28","251.67","253.23","250.28","98.65K","-0.75%"
"03/11/2015","252.16","250.09","252.66","250.09","79.67K","0.16%"
"03/10/2015","251.75","253.76","254.16","251.75","76.30K","-0.40%"
"03/09/2015","252.77","254.81","254.94","252.69","65.40K","-1.25%"
"03/06/2015","255.96","254.74","256.15","254.73","83.13K","0.71%"
"03/05/2015","254.16","254.02","254.86","253.64","58.42K","-0.06%"
"03/04/2015","254.31","254.56","254.72","253.89","72.31K","-0.07%"
"03/03/2015","254.50","254.55","254.97","253.89","87.50K","0.34%"
"03/02/2015","253.65","253.13","253.74","252.39","92.83K","0.87%"
"02/27/2015","251.46","252.73","252.83","251.20","80.29K","-0.58%"
"02/26/2015","252.93","253.03","253.13","251.89","79.38K","-0.01%"
"02/25/2015","252.96","252.72","253.22","252.01","79.62K","0.67%"
"02/24/2015","251.28","251.83","252.11","251.09","61.66K","0.19%"
"02/23/2015","250.80","252.13","252.51","250.56","58.97K","0.17%"
"02/17/2015","250.37","249.36","250.67","248.92","55.68K","0.22%"
"02/16/2015","249.81","250.17","250.55","249.54","52.10K","0.02%"
"02/13/2015","249.76","248.65","249.76","248.26","63.13K","0.83%"
"02/12/2015","247.71","248.48","248.50","246.32","66.38K","-0.28%"
"02/11/2015","248.40","248.49","249.01","247.77","64.78K","0.30%"
"02/10/2015","247.66","249.62","250.42","247.66","62.81K","-0.64%"
"02/09/2015","249.26","249.05","249.94","248.58","64.83K","-0.36%"
"02/06/2015","250.16","249.89","250.16","248.68","76.08K","0.15%"
"02/05/2015","249.78","251.33","251.42","248.90","69.97K","-0.72%"
"02/04/2015","251.60","251.98","253.07","251.60","78.23K","0.49%"
"02/03/2015","250.38","251.63","251.66","249.22","79.09K","-0.09%"
"02/02/2015","250.61","249.83","251.20","249.49","76.49K","0.29%"
"01/30/2015","249.88","251.82","251.84","249.88","93.07K","-0.23%"
"01/29/2015","250.46","250.45","251.84","249.78","83.37K","-0.69%"
"01/28/2015","252.21","250.82","252.50","250.12","85.19K","0.00%"
"01/27/2015","252.20","250.76","252.20","250.56","85.05K","0.82%"
"01/26/2015","250.14","248.92","250.21","248.42","62.74K","-0.07%"
"01/23/2015","250.32","251.76","251.80","249.55","78.37K","0.74%"
"01/22/2015","248.47","249.22","249.98","248.01","76.61K","-0.05%"
"01/21/2015","248.59","247.01","248.59","246.63","64.99K","0.55%"
"01/20/2015","247.24","245.52","247.39","245.50","55.12K","1.00%"
"01/19/2015","244.78","244.06","245.82","243.69","63.22K","1.06%"
"01/16/2015","242.22","244.70","244.70","241.77","73.31K","-1.44%"
"01/15/2015","245.76","245.96","246.63","244.90","59.45K","-0.09%"
"01/14/2015","245.99","246.48","247.46","245.78","70.78K","-0.12%"
"01/13/2015","246.29","244.98","246.64","244.47","59.91K","0.24%"
"01/12/2015","245.70","245.16","246.27","245.05","64.52K","-0.14%"
"01/09/2015","246.05","245.97","247.11","245.40","65.13K","0.86%"
"01/08/2015","243.94","242.28","244.13","241.68","64.02K","1.42%"
"01/07/2015","240.53","239.41","240.91","239.09","54.60K","0.25%"
"01/06/2015","239.93","241.36","242.06","239.32","66.25K","-1.77%"
"01/05/2015","244.26","243.83","244.56","241.76","62.85K","-0.22%"
"01/02/2015","244.79","243.96","245.32","243.25","54.15K","0.30%"
"12/30/2014","244.05","247.09","247.39","243.78","52.93K","-0.91%"
"12/29/2014","246.30","248.25","248.45","246.30","44.54K","-1.50%"
"12/26/2014","250.05","250.08","251.12","249.65","48.85K","-0.01%"
"12/24/2014","250.07","249.16","250.17","248.63","43.54K","0.41%"
"12/23/2014","249.06","249.58","249.92","248.74","50.66K","-0.26%"
"12/22/2014","249.70","248.93","249.84","247.67","46.01K","0.70%"
"12/19/2014","247.96","246.88","248.14","245.95","55.46K","1.70%"
"12/18/2014","243.82","246.08","246.40","241.89","58.77K","0.04%"
"12/17/2014","243.72","245.35","245.37","243.72","61.63K","-0.29%"
"12/16/2014","244.43","244.73","246.57","243.96","67.73K","-0.75%"
"12/15/2014","246.27","243.93","246.27","243.25","55.40K","-0.07%"
"12/12/2014","246.44","246.20","247.23","245.48","62.64K","0.37%"
"12/11/2014","245.54","247.22","248.37","245.53","69.80K","-1.53%"
"12/10/2014","249.35","252.21","252.57","249.35","60.54K","-1.52%"
"12/09/2014","253.21","253.39","253.80","252.49","73.58K","-0.20%"
"12/08/2014","253.71","254.49","254.68","253.38","46.98K","-0.21%"
"12/05/2014","254.24","254.08","254.58","253.80","73.56K","0.07%"
"12/04/2014","254.06","252.48","254.31","252.43","60.00K","0.96%"
"12/03/2014","251.65","251.94","252.51","251.13","52.75K","0.10%"
"12/02/2014","251.41","250.69","251.44","250.12","67.72K","-0.07%"
"12/01/2014","251.59","252.09","252.15","250.86","79.21K","-0.83%"
"11/28/2014","253.70","253.60","253.98","252.70","67.31K","0.16%"
"11/27/2014","253.30","254.13","254.57","253.30","93.04K","0.52%"
"11/26/2014","252.00","252.59","252.60","250.87","72.47K","0.11%"
"11/25/2014","251.72","252.90","252.92","251.71","80.00K","-0.25%"
"11/24/2014","252.34","252.52","253.05","251.83","94.99K","0.98%"
"11/21/2014","249.90","250.14","250.45","249.25","72.38K","0.38%"
"11/20/2014","248.96","249.43","249.76","248.36","86.16K","-0.55%"
"11/19/2014","250.33","251.71","251.71","249.40","70.74K","-0.13%"
"11/18/2014","250.65","249.45","250.96","249.45","59.58K","0.95%"
"11/17/2014","248.30","247.73","248.92","246.97","63.26K","0.05%"
"11/14/2014","248.18","249.84","249.84","247.33","63.21K","-0.77%"
"11/13/2014","250.11","251.59","251.98","249.28","72.73K","-0.46%"
"11/12/2014","251.26","250.76","252.20","250.29","73.32K","0.32%"
"11/11/2014","250.45","250.41","251.07","249.99","58.41K","-0.08%"
"11/10/2014","250.64","249.16","251.37","249.11","67.04K","1.31%"
"11/07/2014","247.39","247.05","248.04","246.50","57.98K","0.08%"
"11/06/2014","247.19","246.04","247.65","245.17","67.68K","0.54%"
"11/05/2014","245.86","246.83","247.66","245.28","68.31K","-0.26%"
"11/04/2014","246.51","248.15","249.19","245.59","81.76K","-0.88%"
"11/03/2014","248.69","249.79","250.01","247.90","68.49K","-0.70%"
"10/31/2014","250.45","249.55","250.73","247.96","76.87K","0.65%"
"10/30/2014","248.84","248.01","248.91","246.76","72.50K","0.08%"
"10/29/2014","248.64","245.16","248.70","244.18","97.39K","2.19%"
"10/28/2014","243.30","244.26","244.42","242.93","59.98K","-0.24%"
"10/27/2014","243.89","244.02","244.94","243.52","65.96K","0.40%"
"10/24/2014","242.91","244.75","244.76","241.25","88.30K","-0.19%"
"10/23/2014","243.38","243.45","245.02","242.32","58.95K","-0.30%"
"10/22/2014","244.12","244.43","244.46","242.43","61.46K","1.09%"
"10/21/2014","241.48","242.73","242.73","240.91","63.16K","-0.99%"
"10/20/2014","243.90","242.36","244.34","242.08","52.80K","1.69%"
"10/17/2014","239.84","243.26","243.29","239.43","74.58K","-1.22%"
"10/16/2014","242.79","241.98","243.31","241.17","71.17K","-0.44%"
"10/15/2014","243.87","244.91","245.85","242.95","65.32K","-0.25%"
"10/14/2014","244.47","245.27","246.07","244.20","68.00K","0.12%"
"10/13/2014","244.18","241.95","244.68","241.86","66.69K","-0.36%"
"10/10/2014","245.06","246.48","246.48","243.85","62.34K","-1.33%"
"10/08/2014","248.36","247.89","249.87","247.88","56.22K","-0.63%"
"10/07/2014","249.93","250.90","251.49","249.07","67.30K","0.30%"
"10/06/2014","249.19","251.59","251.66","249.10","73.54K","-0.35%"
"10/02/2014","250.06","252.09","252.20","249.22","72.61K","-1.09%"
"10/01/2014","252.81","255.78","255.81","252.65","70.72K","-1.54%"
"09/30/2014","256.77","257.37","258.14","255.09","63.85K","-0.46%"
"09/29/2014","257.95","258.95","259.12","257.38","66.20K","-0.15%"
"09/26/2014","258.33","256.41","258.34","256.25","55.00K","-0.05%"
"09/25/2014","258.46","260.25","260.36","257.88","64.47K","-0.16%"
"09/24/2014","258.88","257.81","258.98","256.88","59.34K","0.15%"
"09/23/2014","258.49","258.53","259.63","258.11","59.13K","-0.64%"
"09/22/2014","260.15","262.06","262.10","259.16","45.66K","-0.82%"
"09/19/2014","262.31","262.99","263.64","262.29","83.96K","0.23%"
"09/18/2014","261.72","263.35","264.30","261.27","66.61K","-0.87%"
"09/17/2014","264.01","262.71","264.01","262.56","54.24K","0.98%"
"09/16/2014","261.45","261.14","261.94","260.58","48.35K","0.34%"
"09/15/2014","260.56","260.92","261.20","259.60","49.20K","-0.32%"
"09/12/2014","261.39","261.01","262.29","260.54","54.09K","0.61%"
"09/11/2014","259.80","261.72","262.45","259.80","66.35K","-0.87%"
"09/05/2014","262.09","262.90","263.64","261.34","54.46K","-0.42%"
"09/04/2014","263.19","263.52","264.41","262.37","68.76K","0.35%"
"09/03/2014","262.27","262.49","263.02","260.87","78.81K","-0.13%"
"09/02/2014","262.61","264.96","265.00","262.29","58.04K","-1.00%"
"09/01/2014","265.27","265.28","265.93","264.58","54.17K","-0.05%"
"08/29/2014","265.41","265.38","266.10","264.03","61.09K","-0.29%"
"08/28/2014","266.19","267.24","268.13","265.66","57.04K","0.12%"
"08/27/2014","265.88","266.12","267.04","265.42","73.63K","0.28%"
"08/26/2014","265.14","265.51","266.07","264.97","60.69K","0.26%"
"08/25/2014","264.46","262.89","264.69","262.19","57.89K","0.08%"
"08/22/2014","264.26","263.08","264.43","262.80","54.84K","0.66%"
"08/21/2014","262.53","265.98","266.12","262.14","70.92K","-1.60%"
"08/20/2014","266.79","268.03","268.28","265.52","70.81K","0.06%"
"08/19/2014","266.62","266.07","267.17","265.87","68.14K","0.90%"
"08/18/2014","264.24","267.03","267.29","264.24","60.71K","-0.62%"
"08/14/2014","265.88","266.47","267.37","264.94","63.80K","-0.01%"
"08/13/2014","265.91","264.14","265.91","263.30","70.98K","0.98%"
"08/12/2014","263.34","264.54","265.75","263.08","70.31K","0.01%"
"08/11/2014","263.32","264.59","264.59","262.99","61.27K","0.50%"
"08/08/2014","262.02","264.74","265.08","261.53","72.44K","-1.36%"
"08/07/2014","265.64","266.73","266.94","264.76","63.54K","-0.36%"
"08/06/2014","266.60","267.12","267.85","265.92","94.60K","-0.38%"
"08/05/2014","267.63","268.92","269.14","266.54","87.51K","-0.75%"
"08/04/2014","269.65","269.66","270.09","267.90","67.25K","0.41%"
"08/01/2014","268.56","268.01","269.88","267.80","80.94K","-0.42%"
"07/31/2014","269.68","270.93","272.12","269.15","102.61K","-0.55%"
"07/30/2014","271.17","268.44","272.83","268.21","113.71K","1.18%"
"07/29/2014","268.01","266.20","268.31","266.04","107.14K","0.93%"
"07/28/2014","265.53","263.77","266.40","263.74","90.75K","0.78%"
"07/25/2014","263.47","263.13","263.84","262.55","69.72K","0.29%"
"07/24/2014","262.72","263.28","263.72","261.86","90.70K","0.06%"
"07/23/2014","262.56","263.34","263.67","262.00","84.37K","-0.11%"
"07/22/2014","262.86","261.94","262.86","261.39","52.13K","0.52%"
"07/21/2014","261.51","262.88","263.33","261.26","54.65K","-0.06%"
"07/18/2014","261.66","259.97","261.68","259.78","82.26K","-0.10%"
"07/17/2014","261.93","261.80","262.65","261.52","71.87K","0.43%"
"07/16/2014","260.82","260.85","261.19","260.27","67.66K","0.16%"
"07/15/2014","260.40","258.87","260.79","258.79","66.26K","1.22%"
"07/14/2014","257.27","258.11","258.59","257.27","51.37K","0.21%"
"07/11/2014","256.72","257.14","257.81","256.23","54.16K","-0.95%"
"07/10/2014","259.17","259.40","259.73","258.74","57.23K","0.12%"
"07/09/2014","258.87","258.60","259.01","257.83","56.68K","-0.41%"
"07/08/2014","259.93","259.70","260.76","258.74","46.76K","-0.01%"
"07/07/2014","259.95","260.18","260.48","258.88","47.81K","-0.26%"
"07/04/2014","260.63","262.09","262.09","260.08","47.25K","-0.19%"
"07/03/2014","261.13","262.03","262.03","260.71","56.22K","-0.35%"
"07/02/2014","262.04","261.01","262.23","260.19","67.56K","0.89%"
"07/01/2014","259.74","259.14","259.93","258.49","50.69K","-0.31%"
"06/30/2014","260.56","259.81","260.64","259.14","51.52K","0.69%"
"06/27/2014","258.78","259.28","260.13","258.25","53.44K","-0.48%"
"06/26/2014","260.03","258.20","260.46","258.11","62.56K","0.72%"
"06/25/2014","258.16","259.51","259.72","257.99","57.62K","-0.61%"
"06/24/2014","259.75","257.10","260.38","257.04","65.84K","1.16%"
"06/23/2014","256.77","256.43","257.55","256.00","52.71K","0.57%"
"06/20/2014","255.31","258.65","258.70","255.03","68.58K","-1.36%"
"06/19/2014","258.83","259.19","259.95","258.15","59.35K","0.05%"
"06/18/2014","258.70","260.46","260.46","258.31","52.47K","-0.66%"
"06/17/2014","260.43","259.57","260.74","259.02","57.92K","0.39%"
"06/16/2014","259.43","258.16","259.70","258.04","57.20K","0.26%"
"06/13/2014","258.75","261.09","261.11","257.89","49.99K","-1.24%"
"06/12/2014","262.01","262.57","262.83","260.83","64.44K","-0.23%"
"06/11/2014","262.62","262.19","263.19","261.58","62.39K","-0.01%"
"06/10/2014","262.64","261.24","262.77","260.36","58.61K","1.14%"
"06/09/2014","259.68","261.97","262.45","259.18","64.80K","-0.34%"
"06/05/2014","260.56","262.27","262.28","259.31","80.37K","-0.63%"
"06/03/2014","262.22","262.10","262.32","260.07","73.58K","0.31%"
"06/02/2014","261.40","260.49","261.92","260.49","52.32K","0.56%"
"05/30/2014","259.94","263.07","263.68","259.93","90.31K","-1.00%"
"05/29/2014","262.57","263.61","263.98","262.15","57.99K","-0.17%"
"05/28/2014","263.01","260.83","263.01","260.46","52.06K","1.02%"
"05/27/2014","260.36","262.92","263.22","259.31","46.54K","-0.75%"
"05/26/2014","262.33","263.14","263.87","261.99","45.73K","-0.41%"
"05/23/2014","263.42","262.80","263.63","262.59","53.47K","0.03%"
"05/22/2014","263.33","263.41","264.50","262.80","66.93K","0.35%"
"05/21/2014","262.40","261.90","263.58","261.56","53.82K","-0.24%"
"05/20/2014","263.04","262.97","263.38","262.07","59.79K","-0.14%"
"05/19/2014","263.42","262.88","263.50","261.25","66.14K","0.17%"
"05/16/2014","262.97","261.45","262.97","260.64","57.49K","0.22%"
"05/15/2014","262.40","261.98","263.17","261.82","60.17K","-0.01%"
"05/14/2014","262.43","259.63","262.43","259.57","57.24K","1.56%"
"05/13/2014","258.40","256.99","259.27","256.58","60.70K","1.02%"
"05/12/2014","255.80","254.23","256.11","253.44","58.44K","0.59%"
"05/09/2014","254.31","254.20","254.80","253.45","49.66K","0.19%"
"05/08/2014","253.84","253.31","253.85","251.72","59.47K","0.59%"
"05/07/2014","252.35","255.83","255.88","252.35","60.56K","-1.07%"
"05/02/2014","255.07","256.08","256.49","254.79","54.12K","-0.10%"
"04/30/2014","255.33","257.16","257.29","254.28","65.99K","-0.18%"
"04/29/2014","255.80","257.52","257.74","255.16","53.84K","-0.39%"
"04/28/2014","256.80","256.95","257.97","256.80","56.17K","-0.24%"
"04/25/2014","257.42","260.83","260.86","257.42","61.35K","-1.40%"
"04/24/2014","261.08","262.09","262.22","260.39","67.31K","-0.05%"
"04/23/2014","261.20","262.37","262.87","260.93","76.56K","-0.13%"
"04/22/2014","261.55","261.17","261.66","259.83","61.08K","0.25%"
"04/21/2014","260.90","261.77","261.87","260.06","41.41K","-0.24%"
"04/18/2014","261.52","260.65","261.69","260.60","48.58K","0.72%"
"04/17/2014","259.66","260.96","261.08","258.63","54.37K","-0.07%"
"04/16/2014","259.83","260.03","260.44","258.96","54.10K","0.03%"
"04/15/2014","259.74","262.22","262.29","259.46","59.52K","-0.30%"
"04/14/2014","260.51","260.02","261.21","259.92","51.72K","-0.01%"
"04/11/2014","260.53","259.10","260.53","259.08","59.84K","-0.72%"
"04/10/2014","262.41","262.40","262.57","260.62","69.20K","0.46%"
"04/09/2014","261.21","261.18","261.55","260.31","88.11K","0.28%"
"04/08/2014","260.47","258.15","260.85","258.15","60.64K","0.22%"
"04/07/2014","259.89","259.03","260.09","258.16","55.82K","0.16%"
"04/04/2014","259.47","259.21","260.35","258.98","60.46K","0.05%"
"04/03/2014","259.34","259.99","261.49","259.07","69.46K","-0.14%"
"04/02/2014","259.70","260.14","260.34","259.33","68.69K","0.29%"
"04/01/2014","258.95","257.88","259.01","256.78","65.18K","0.33%"
