날짜,monthth,종가
1999-08-09,163,21.27
1999-08-10,163,21.3
1999-08-11,163,21.52
1999-08-12,163,21.48
1999-08-13,163,21.67
1999-08-16,163,21.36
1999-08-17,163,21.74
1999-08-18,163,21.52
1999-08-19,163,21.77
1999-08-20,163,21.65
1999-08-23,163,21.84
1999-08-24,163,21.47
1999-08-25,163,20.58
1999-08-26,163,20.95
1999-08-27,163,21.27
1999-08-30,163,22.01
1999-08-31,163,22.11
1999-09-01,164,21.99
1999-09-02,164,21.49
1999-09-03,164,22.0
1999-09-07,164,22.61
1999-09-08,164,22.66
1999-09-09,164,23.2
1999-09-10,164,23.55
1999-09-13,164,24.21
1999-09-14,164,23.86
1999-09-15,164,24.13
1999-09-16,164,24.51
1999-09-17,164,24.72
1999-09-20,164,24.29
1999-09-21,164,24.46
1999-09-22,164,24.12
1999-09-23,164,24.87
1999-09-24,164,24.76
1999-09-27,164,24.61
1999-09-28,164,24.33
1999-09-29,164,24.69
1999-09-30,164,24.51
1999-10-01,165,24.54
1999-10-04,165,23.76
1999-10-05,165,23.45
1999-10-06,165,23.27
1999-10-07,165,22.45
1999-10-08,165,20.9
1999-10-11,165,21.27
1999-10-12,165,22.3
1999-10-13,165,23.06
1999-10-14,165,22.45
1999-10-15,165,22.82
1999-10-18,165,22.53
1999-10-19,165,22.22
1999-10-20,165,22.2
1999-10-21,165,22.61
1999-10-22,165,23.45
1999-10-25,165,23.35
1999-10-26,165,23.19
1999-10-27,165,22.92
1999-10-28,165,21.68
1999-10-29,165,21.75
1999-11-01,166,22.51
1999-11-02,166,22.39
1999-11-03,166,22.56
1999-11-04,166,23.14
1999-11-05,166,23.0
1999-11-08,166,23.27
1999-11-09,166,24.03
1999-11-10,166,24.47
1999-11-11,166,24.33
1999-11-12,166,24.91
1999-11-15,166,25.13
1999-11-16,166,25.7
1999-11-17,166,26.6
1999-11-18,166,25.8
1999-11-19,166,26.56
1999-11-22,166,27.07
1999-11-23,166,26.44
1999-11-24,166,26.87
1999-11-29,166,25.96
1999-11-30,166,24.59
1999-12-01,167,25.0
1999-12-02,167,25.82
1999-12-03,167,25.81
1999-12-06,167,26.66
1999-12-07,167,26.22
1999-12-08,167,26.54
1999-12-09,167,26.15
1999-12-10,167,25.23
1999-12-13,167,25.38
1999-12-14,167,25.73
1999-12-15,167,26.36
1999-12-16,167,26.83
1999-12-17,167,26.74
1999-12-20,167,26.54
1999-12-21,167,26.26
1999-12-22,167,25.5
1999-12-23,167,25.87
1999-12-27,167,26.33
1999-12-28,167,26.82
1999-12-29,167,26.47
1999-12-30,167,25.6
2000-01-04,168,25.55
2000-01-05,168,24.91
2000-01-06,168,24.78
2000-01-07,168,24.22
2000-01-10,168,24.67
2000-01-11,168,25.77
2000-01-12,168,26.28
2000-01-13,168,26.69
2000-01-14,168,28.02
2000-01-18,168,28.85
2000-01-19,168,29.54
2000-01-20,168,29.66
2000-01-21,168,28.2
2000-01-24,168,27.83
2000-01-25,168,28.28
2000-01-26,168,27.84
2000-01-27,168,27.32
2000-01-28,168,27.22
2000-01-31,168,27.64
2000-02-01,169,28.22
2000-02-02,169,27.55
2000-02-03,169,28.03
2000-02-04,169,28.82
2000-02-07,169,28.45
2000-02-08,169,28.02
2000-02-09,169,28.77
2000-02-10,169,29.43
2000-02-11,169,29.44
2000-02-14,169,30.25
2000-02-15,169,30.06
2000-02-16,169,30.05
2000-02-17,169,29.46
2000-02-18,169,29.51
2000-02-22,169,29.62
2000-02-23,169,29.39
2000-02-24,169,29.97
2000-02-25,169,30.35
2000-02-28,169,30.13
2000-02-29,169,30.43
2000-03-01,170,31.77
2000-03-02,170,31.69
2000-03-03,170,31.51
2000-03-06,170,32.18
2000-03-07,170,34.13
2000-03-08,170,31.26
2000-03-09,170,31.69
2000-03-10,170,31.76
2000-03-13,170,32.02
2000-03-14,170,31.69
2000-03-15,170,30.72
2000-03-16,170,31.09
2000-03-17,170,30.91
2000-03-20,170,29.43
2000-03-21,170,28.0
2000-03-22,170,27.46
2000-03-23,170,27.31
2000-03-24,170,28.02
2000-03-27,170,27.79
2000-03-28,170,27.09
2000-03-29,170,26.45
2000-03-30,170,26.7
2000-03-31,170,26.9
2000-04-03,171,26.43
2000-04-04,171,25.45
2000-04-05,171,25.83
2000-04-06,171,25.69
2000-04-07,171,25.04
2000-04-10,171,23.85
2000-04-11,171,24.14
2000-04-12,171,25.41
2000-04-13,171,25.38
2000-04-14,171,25.57
2000-04-17,171,25.89
2000-04-18,171,26.11
2000-04-19,171,27.35
2000-04-20,171,25.88
2000-04-24,171,26.04
2000-04-25,171,25.33
2000-04-26,171,24.65
2000-04-27,171,25.42
2000-04-28,171,25.74
2000-05-01,172,25.87
2000-05-02,172,26.89
2000-05-03,172,26.75
2000-05-04,172,26.98
2000-05-05,172,27.29
2000-05-08,172,28.09
2000-05-09,172,28.65
2000-05-10,172,28.1
2000-05-11,172,29.11
2000-05-12,172,29.62
2000-05-15,172,29.92
2000-05-16,172,29.73
2000-05-17,172,29.32
2000-05-18,172,30.33
2000-05-19,172,29.89
2000-05-22,172,28.61
2000-05-23,172,28.78
2000-05-24,172,29.93
2000-05-25,172,30.51
2000-05-26,172,30.0
2000-05-30,172,30.35
2000-05-31,172,29.01
2000-06-01,173,30.14
2000-06-02,173,30.35
2000-06-05,173,29.7
2000-06-06,173,29.75
2000-06-07,173,29.95
2000-06-08,173,29.78
2000-06-09,173,30.2
2000-06-12,173,31.74
2000-06-13,173,32.56
2000-06-14,173,32.85
2000-06-15,173,32.95
2000-06-16,173,32.33
2000-06-19,173,31.69
2000-06-20,173,33.05
2000-06-21,173,31.37
2000-06-22,173,32.19
2000-06-23,173,32.25
2000-06-26,173,31.63
2000-06-27,173,32.06
2000-06-28,173,31.9
2000-06-29,173,32.72
2000-06-30,173,32.5
2000-07-05,174,30.67
2000-07-06,174,29.99
2000-07-07,174,30.28
2000-07-10,174,29.69
2000-07-11,174,29.7
2000-07-12,174,30.32
2000-07-13,174,31.47
2000-07-14,174,31.4
2000-07-17,174,30.83
2000-07-18,174,31.94
2000-07-19,174,31.42
2000-07-20,174,30.93
2000-07-21,174,28.56
2000-07-24,174,28.02
2000-07-25,174,27.95
2000-07-26,174,27.81
2000-07-27,174,28.02
2000-07-28,174,28.18
2000-07-31,174,27.43
2000-08-01,175,27.79
2000-08-02,175,28.26
2000-08-03,175,28.66
2000-08-04,175,29.96
2000-08-07,175,28.91
2000-08-08,175,29.12
2000-08-09,175,30.35
2000-08-10,175,31.34
2000-08-11,175,31.02
2000-08-14,175,31.94
2000-08-15,175,31.67
2000-08-16,175,31.8
2000-08-17,175,31.94
2000-08-18,175,31.99
2000-08-21,175,32.47
2000-08-22,175,31.22
2000-08-23,175,32.02
2000-08-24,175,31.63
2000-08-25,175,32.03
2000-08-28,175,32.87
2000-08-29,175,32.74
2000-08-30,175,33.32
2000-08-31,175,33.12
2000-09-01,176,33.38
2000-09-05,176,33.83
2000-09-06,176,34.9
2000-09-07,176,35.39
2000-09-08,176,33.63
2000-09-11,176,35.14
2000-09-12,176,34.28
2000-09-13,176,33.82
2000-09-14,176,34.07
2000-09-15,176,35.92
2000-09-18,176,36.88
2000-09-19,176,36.51
2000-09-20,176,37.2
2000-09-21,176,34.0
2000-09-22,176,32.68
2000-09-25,176,31.57
2000-09-26,176,31.5
2000-09-27,176,31.46
2000-09-28,176,30.34
2000-09-29,176,30.84
2000-10-02,177,32.18
2000-10-03,177,32.07
2000-10-04,177,31.43
2000-10-05,177,30.53
2000-10-06,177,30.86
2000-10-09,177,31.86
2000-10-10,177,33.18
2000-10-11,177,33.25
2000-10-12,177,36.06
2000-10-13,177,34.99
2000-10-16,177,32.92
2000-10-17,177,32.99
2000-10-18,177,33.48
2000-10-19,177,32.91
2000-10-20,177,33.75
2000-10-23,177,33.76
2000-10-24,177,33.37
2000-10-25,177,32.96
2000-10-26,177,33.71
2000-10-27,177,32.74
2000-10-30,177,32.81
2000-10-31,177,32.7
2000-11-01,178,33.25
2000-11-02,178,32.54
2000-11-03,178,32.71
2000-11-06,178,32.86
2000-11-07,178,33.4
2000-11-08,178,33.24
2000-11-09,178,33.92
2000-11-10,178,34.02
2000-11-13,178,34.47
2000-11-14,178,34.87
2000-11-15,178,35.58
2000-11-16,178,35.12
2000-11-17,178,35.45
2000-11-20,178,35.22
2000-11-21,178,35.16
2000-11-22,178,35.4
2000-11-27,178,35.38
2000-11-28,178,34.22
2000-11-29,178,34.63
2000-11-30,178,33.82
2000-12-01,179,32.02
2000-12-04,179,31.22
2000-12-05,179,29.53
2000-12-06,179,29.85
2000-12-07,179,29.35
2000-12-08,179,28.44
2000-12-11,179,29.5
2000-12-12,179,29.68
2000-12-13,179,28.74
2000-12-14,179,27.99
2000-12-15,179,28.87
2000-12-18,179,29.76
2000-12-19,179,29.33
2000-12-20,179,25.77
2000-12-21,179,25.98
2000-12-22,179,26.18
2000-12-26,179,26.64
2000-12-27,179,26.47
2000-12-28,179,25.85
2000-12-29,179,26.8
2001-01-02,180,27.21
2001-01-03,180,28.0
2001-01-04,180,28.14
2001-01-05,180,27.95
2001-01-08,180,27.32
2001-01-09,180,27.64
2001-01-10,180,29.48
2001-01-11,180,29.41
2001-01-12,180,30.05
2001-01-16,180,30.29
2001-01-17,180,29.6
2001-01-18,180,30.45
2001-01-19,180,32.19
2001-01-22,180,32.19
2001-01-23,180,29.57
2001-01-24,180,29.05
2001-01-25,180,29.36
2001-01-26,180,29.77
2001-01-29,180,29.06
2001-01-30,180,29.06
2001-01-31,180,28.66
2001-02-01,181,29.82
2001-02-02,181,31.19
2001-02-05,181,30.55
2001-02-06,181,30.35
2001-02-07,181,31.27
2001-02-08,181,31.59
2001-02-09,181,31.03
2001-02-12,181,30.51
2001-02-13,181,30.36
2001-02-14,181,29.71
2001-02-15,181,28.8
2001-02-16,181,29.16
2001-02-20,181,28.58
2001-02-21,181,28.53
2001-02-22,181,28.82
2001-02-23,181,29.04
2001-02-26,181,28.42
2001-02-27,181,28.13
2001-02-28,181,27.39
2001-03-01,182,27.62
2001-03-02,182,27.84
2001-03-05,182,28.6
2001-03-06,182,28.32
2001-03-07,182,29.0
2001-03-08,182,28.39
2001-03-09,182,28.01
2001-03-12,182,28.0
2001-03-13,182,27.59
2001-03-14,182,26.41
2001-03-15,182,26.55
2001-03-16,182,26.74
2001-03-19,182,26.15
2001-03-20,182,25.96
2001-03-21,182,26.8
2001-03-22,182,26.54
2001-03-23,182,27.3
2001-03-26,182,27.48
2001-03-27,182,27.75
2001-03-28,182,26.31
2001-03-29,182,26.32
2001-03-30,182,26.29
2001-04-02,183,25.59
2001-04-03,183,26.19
2001-04-04,183,27.12
2001-04-05,183,27.26
2001-04-06,183,27.06
2001-04-09,183,27.28
2001-04-10,183,28.48
2001-04-11,183,28.18
2001-04-12,183,28.25
2001-04-16,183,28.79
2001-04-17,183,28.24
2001-04-18,183,27.95
2001-04-19,183,27.82
2001-04-20,183,27.28
2001-04-23,183,27.61
2001-04-24,183,26.86
2001-04-25,183,27.29
2001-04-26,183,28.44
2001-04-27,183,28.27
2001-04-30,183,28.46
2001-05-01,184,28.94
2001-05-02,184,27.8
2001-05-03,184,28.45
2001-05-04,184,28.36
2001-05-07,184,27.77
2001-05-08,184,27.39
2001-05-09,184,28.23
2001-05-10,184,28.52
2001-05-11,184,28.55
2001-05-14,184,28.71
2001-05-15,184,28.98
2001-05-16,184,28.86
2001-05-17,184,28.91
2001-05-18,184,29.91
2001-05-21,184,29.98
2001-05-22,184,29.74
2001-05-23,184,29.58
2001-05-24,184,28.41
2001-05-25,184,28.38
2001-05-29,184,28.66
2001-05-30,184,28.55
2001-05-31,184,28.37
2001-06-01,185,27.93
2001-06-04,185,28.13
2001-06-05,185,28.24
2001-06-06,185,27.72
2001-06-07,185,27.75
2001-06-08,185,28.33
2001-06-11,185,29.04
2001-06-12,185,29.18
2001-06-13,185,28.84
2001-06-14,185,29.04
2001-06-15,185,28.51
2001-06-18,185,27.55
2001-06-19,185,27.48
2001-06-20,185,26.5
2001-06-21,185,26.56
2001-06-22,185,26.83
2001-06-25,185,27.25
2001-06-26,185,26.98
2001-06-27,185,25.61
2001-06-28,185,25.56
2001-06-29,185,26.25
2001-07-02,186,25.95
2001-07-03,186,26.24
2001-07-05,186,27.02
2001-07-06,186,28.21
2001-07-09,186,27.59
2001-07-10,186,27.49
2001-07-11,186,27.11
2001-07-12,186,26.8
2001-07-13,186,26.59
2001-07-16,186,26.06
2001-07-17,186,25.57
2001-07-18,186,24.89
2001-07-19,186,24.7
2001-07-20,186,25.59
2001-07-23,186,26.12
2001-07-24,186,26.31
2001-07-25,186,26.84
2001-07-26,186,26.73
2001-07-27,186,27.02
2001-07-30,186,26.63
2001-07-31,186,26.35
2001-08-01,187,26.77
2001-08-02,187,27.71
2001-08-03,187,27.62
2001-08-06,187,27.74
2001-08-07,187,27.94
2001-08-08,187,27.54
2001-08-09,187,27.64
2001-08-10,187,28.05
2001-08-13,187,27.82
2001-08-14,187,28.01
2001-08-15,187,27.56
2001-08-16,187,27.4
2001-08-17,187,26.68
2001-08-20,187,27.18
2001-08-21,187,27.91
2001-08-22,187,26.37
2001-08-23,187,26.63
2001-08-24,187,26.9
2001-08-27,187,26.67
2001-08-28,187,27.17
2001-08-29,187,27.05
2001-08-30,187,26.55
2001-08-31,187,27.2
2001-09-04,188,26.93
2001-09-05,188,26.95
2001-09-06,188,27.58
2001-09-07,188,28.03
2001-09-10,188,27.63
2001-09-14,188,29.53
2001-09-17,188,28.81
2001-09-18,188,27.7
2001-09-19,188,26.72
2001-09-20,188,26.59
2001-09-21,188,25.97
2001-09-24,188,22.01
2001-09-25,188,21.81
2001-09-26,188,22.38
2001-09-27,188,22.74
2001-09-28,188,23.43
2001-10-01,189,23.28
2001-10-02,189,22.79
2001-10-03,189,22.08
2001-10-04,189,22.63
2001-10-05,189,22.39
2001-10-08,189,22.45
2001-10-09,189,22.48
2001-10-10,189,22.53
2001-10-11,189,23.34
2001-10-12,189,22.5
2001-10-15,189,22.29
2001-10-16,189,22.0
2001-10-17,189,21.81
2001-10-18,189,21.31
2001-10-19,189,21.83
2001-10-22,189,21.76
2001-10-23,189,21.85
2001-10-24,189,22.33
2001-10-25,189,22.01
2001-10-26,189,22.03
2001-10-29,189,22.15
2001-10-30,189,21.87
2001-10-31,189,21.18
2001-11-01,190,20.39
2001-11-02,190,20.18
2001-11-05,190,20.02
2001-11-06,190,19.92
2001-11-07,190,20.09
2001-11-08,190,21.17
2001-11-09,190,22.22
2001-11-12,190,21.23
2001-11-13,190,21.67
2001-11-14,190,19.74
2001-11-15,190,17.45
2001-11-16,190,18.03
2001-11-19,190,17.72
2001-11-20,190,19.15
2001-11-21,190,18.96
2001-11-26,190,18.69
2001-11-27,190,19.48
2001-11-28,190,19.22
2001-11-29,190,18.62
2001-11-30,190,19.44
2001-12-03,191,20.09
2001-12-04,191,19.65
2001-12-05,191,19.49
2001-12-06,191,18.54
2001-12-07,191,19.04
2001-12-10,191,18.37
2001-12-11,191,18.08
2001-12-12,191,18.36
2001-12-13,191,18.12
2001-12-14,191,19.23
2001-12-17,191,19.22
2001-12-18,191,19.36
2001-12-19,191,19.8
2001-12-20,191,19.28
2001-12-21,191,19.62
2001-12-26,191,21.27
2001-12-27,191,20.9
2001-12-28,191,20.41
2001-12-31,191,19.84
2002-01-02,192,21.01
2002-01-03,192,20.37
2002-01-04,192,21.62
2002-01-07,192,21.48
2002-01-08,192,21.25
2002-01-09,192,20.18
2002-01-10,192,20.38
2002-01-11,192,19.68
2002-01-14,192,18.89
2002-01-15,192,18.9
2002-01-16,192,18.86
2002-01-17,192,17.97
2002-01-18,192,18.0
2002-01-22,192,18.34
2002-01-23,192,19.5
2002-01-24,192,19.7
2002-01-25,192,19.99
2002-01-28,192,20.05
2002-01-29,192,19.58
2002-01-30,192,19.08
2002-01-31,192,19.48
2002-02-01,193,20.38
2002-02-04,193,20.07
2002-02-05,193,20.07
2002-02-06,193,19.78
2002-02-07,193,19.64
2002-02-08,193,20.26
2002-02-11,193,21.41
2002-02-12,193,20.73
2002-02-13,193,21.18
2002-02-14,193,21.23
2002-02-15,193,21.5
2002-02-19,193,20.88
2002-02-20,193,20.29
2002-02-21,193,20.95
2002-02-22,193,21.07
2002-02-25,193,20.48
2002-02-26,193,21.41
2002-02-27,193,21.29
2002-02-28,193,21.74
2002-03-01,194,22.4
2002-03-04,194,22.45
2002-03-05,194,23.17
2002-03-06,194,23.15
2002-03-07,194,23.71
2002-03-08,194,23.84
2002-03-11,194,24.31
2002-03-12,194,24.2
2002-03-13,194,24.16
2002-03-14,194,24.56
2002-03-15,194,24.51
2002-03-18,194,25.11
2002-03-19,194,24.88
2002-03-20,194,24.9
2002-03-21,194,25.61
2002-03-22,194,25.35
2002-03-25,194,24.99
2002-03-26,194,25.36
2002-03-27,194,25.87
2002-03-28,194,26.31
2002-04-01,195,26.88
2002-04-02,195,27.71
2002-04-03,195,27.56
2002-04-04,195,26.58
2002-04-05,195,26.21
2002-04-08,195,26.54
2002-04-09,195,25.82
2002-04-10,195,26.13
2002-04-11,195,24.99
2002-04-12,195,23.47
2002-04-15,195,24.57
2002-04-16,195,24.75
2002-04-17,195,25.94
2002-04-18,195,26.18
2002-04-19,195,26.38
2002-04-22,195,26.27
2002-04-23,195,26.62
2002-04-24,195,26.38
2002-04-25,195,26.73
2002-04-26,195,27.11
2002-04-29,195,27.57
2002-04-30,195,27.29
2002-05-01,196,26.75
2002-05-02,196,26.24
2002-05-03,196,26.62
2002-05-06,196,26.12
2002-05-07,196,26.63
2002-05-08,196,27.85
2002-05-09,196,27.68
2002-05-10,196,27.99
2002-05-13,196,28.38
2002-05-14,196,29.36
2002-05-15,196,28.15
2002-05-16,196,27.95
2002-05-17,196,28.18
2002-05-20,196,28.33
2002-05-21,196,27.33
2002-05-22,196,26.37
2002-05-23,196,26.15
2002-05-24,196,25.88
2002-05-28,196,25.27
2002-05-29,196,25.76
2002-05-30,196,24.67
2002-05-31,196,25.31
2002-06-03,197,25.08
2002-06-04,197,25.33
2002-06-05,197,24.89
2002-06-06,197,24.79
2002-06-07,197,24.75
2002-06-10,197,24.29
2002-06-11,197,24.12
2002-06-12,197,24.64
2002-06-13,197,25.64
2002-06-14,197,25.94
2002-06-17,197,26.09
2002-06-18,197,25.43
2002-06-19,197,25.31
2002-06-20,197,25.53
2002-06-21,197,25.82
2002-06-24,197,26.47
2002-06-25,197,26.32
2002-06-26,197,26.76
2002-06-27,197,26.86
2002-06-28,197,26.86
2002-07-01,198,26.81
2002-07-02,198,26.77
2002-07-03,198,26.8
2002-07-08,198,26.07
2002-07-09,198,26.09
2002-07-10,198,26.77
2002-07-11,198,26.83
2002-07-12,198,27.48
2002-07-15,198,27.07
2002-07-16,198,27.75
2002-07-17,198,27.88
2002-07-18,198,27.57
2002-07-19,198,27.83
2002-07-22,198,26.6
2002-07-23,198,26.31
2002-07-24,198,26.87
2002-07-25,198,26.77
2002-07-26,198,26.54
2002-07-29,198,26.55
2002-07-30,198,27.36
2002-07-31,198,27.02
2002-08-01,199,26.47
2002-08-02,199,26.84
2002-08-05,199,26.58
2002-08-06,199,27.17
2002-08-07,199,26.5
2002-08-08,199,26.67
2002-08-09,199,26.86
2002-08-12,199,27.86
2002-08-13,199,27.9
2002-08-14,199,28.15
2002-08-15,199,29.06
2002-08-16,199,29.33
2002-08-19,199,29.84
2002-08-20,199,30.11
2002-08-21,199,29.24
2002-08-22,199,28.84
2002-08-23,199,28.63
2002-08-26,199,29.28
2002-08-27,199,28.83
2002-08-28,199,28.34
2002-08-29,199,28.92
2002-08-30,199,28.98
2002-09-03,200,27.79
2002-09-04,200,28.27
2002-09-05,200,28.98
2002-09-06,200,29.61
2002-09-09,200,29.73
2002-09-10,200,29.73
2002-09-11,200,29.77
2002-09-12,200,28.85
2002-09-13,200,29.81
2002-09-16,200,29.67
2002-09-17,200,29.08
2002-09-18,200,29.48
2002-09-19,200,29.5
2002-09-20,200,29.61
2002-09-23,200,30.71
2002-09-24,200,30.77
2002-09-25,200,30.64
2002-09-26,200,30.41
2002-09-27,200,30.54
2002-09-30,200,30.45
2002-10-01,201,30.83
2002-10-02,201,30.49
2002-10-03,201,29.76
2002-10-04,201,29.62
2002-10-07,201,29.64
2002-10-08,201,29.48
2002-10-09,201,29.35
2002-10-10,201,28.97
2002-10-11,201,29.37
2002-10-14,201,30.03
2002-10-15,201,29.72
2002-10-16,201,29.47
2002-10-17,201,29.62
2002-10-18,201,29.6
2002-10-21,201,28.37
2002-10-22,201,27.92
2002-10-23,201,28.18
2002-10-24,201,28.2
2002-10-25,201,27.05
2002-10-28,201,27.29
2002-10-29,201,26.86
2002-10-30,201,26.81
2002-10-31,201,27.22
2002-11-01,202,27.13
2002-11-04,202,26.95
2002-11-05,202,26.14
2002-11-06,202,25.77
2002-11-07,202,25.38
2002-11-08,202,25.78
2002-11-11,202,25.94
2002-11-12,202,25.9
2002-11-13,202,25.19
2002-11-14,202,25.29
2002-11-15,202,25.51
2002-11-18,202,26.71
2002-11-19,202,26.42
2002-11-20,202,26.98
2002-11-21,202,26.35
2002-11-22,202,26.76
2002-11-25,202,26.11
2002-11-26,202,26.4
2002-11-27,202,26.89
2002-12-02,203,27.24
2002-12-03,203,27.3
2002-12-04,203,26.71
2002-12-05,203,27.29
2002-12-06,203,26.93
2002-12-09,203,27.2
2002-12-10,203,27.74
2002-12-11,203,27.4
2002-12-12,203,28.01
2002-12-13,203,28.44
2002-12-16,203,30.1
2002-12-17,203,30.1
2002-12-18,203,30.44
2002-12-19,203,30.56
2002-12-20,203,30.3
2002-12-23,203,31.75
2002-12-24,203,31.97
2002-12-26,203,32.49
2002-12-27,203,32.72
2002-12-30,203,31.37
2002-12-31,203,31.2
2003-01-02,204,31.85
2003-01-03,204,33.08
2003-01-06,204,32.1
2003-01-07,204,31.08
2003-01-08,204,30.56
2003-01-09,204,31.99
2003-01-10,204,31.68
2003-01-13,204,32.26
2003-01-14,204,32.37
2003-01-15,204,33.21
2003-01-16,204,33.66
2003-01-17,204,33.91
2003-01-21,204,34.61
2003-01-22,204,32.85
2003-01-23,204,32.25
2003-01-24,204,33.28
2003-01-27,204,32.29
2003-01-28,204,32.67
2003-01-29,204,33.63
2003-01-30,204,33.85
2003-01-31,204,33.51
2003-02-03,205,32.76
2003-02-04,205,33.58
2003-02-05,205,33.93
2003-02-06,205,34.16
2003-02-07,205,35.12
2003-02-10,205,34.48
2003-02-11,205,35.44
2003-02-12,205,35.77
2003-02-13,205,36.36
2003-02-14,205,36.8
2003-02-18,205,36.96
2003-02-19,205,37.16
2003-02-20,205,36.79
2003-02-21,205,35.58
2003-02-24,205,36.48
2003-02-25,205,36.06
2003-02-26,205,37.7
2003-02-27,205,37.2
2003-02-28,205,36.6
2003-03-03,206,35.88
2003-03-04,206,36.89
2003-03-05,206,36.69
2003-03-06,206,37.0
2003-03-07,206,37.78
2003-03-10,206,37.27
2003-03-11,206,36.72
2003-03-12,206,37.83
2003-03-13,206,36.01
2003-03-14,206,35.38
2003-03-17,206,34.93
2003-03-18,206,31.67
2003-03-19,206,29.88
2003-03-20,206,28.61
2003-03-21,206,26.91
2003-03-24,206,28.66
2003-03-25,206,27.97
2003-03-26,206,28.63
2003-03-27,206,30.37
2003-03-28,206,30.16
2003-03-31,206,31.04
2003-04-01,207,29.78
2003-04-02,207,28.56
2003-04-03,207,28.97
2003-04-04,207,28.62
2003-04-07,207,27.96
2003-04-08,207,28.0
2003-04-09,207,28.85
2003-04-10,207,27.46
2003-04-11,207,28.14
2003-04-14,207,28.63
2003-04-15,207,29.29
2003-04-16,207,29.18
2003-04-17,207,30.55
2003-04-21,207,30.87
2003-04-22,207,29.91
2003-04-23,207,26.65
2003-04-24,207,26.64
2003-04-25,207,26.26
2003-04-28,207,25.49
2003-04-29,207,25.24
2003-04-30,207,25.8
2003-05-01,208,26.03
2003-05-02,208,25.67
2003-05-05,208,26.49
2003-05-06,208,25.72
2003-05-07,208,26.23
2003-05-08,208,26.98
2003-05-09,208,27.72
2003-05-12,208,27.35
2003-05-13,208,28.5
2003-05-14,208,29.17
2003-05-15,208,28.74
2003-05-16,208,29.14
2003-05-19,208,28.83
2003-05-20,208,29.28
2003-05-21,208,29.03
2003-05-22,208,28.85
2003-05-23,208,29.16
2003-05-27,208,29.35
2003-05-28,208,28.58
2003-05-29,208,29.1
2003-05-30,208,29.56
2003-06-02,209,30.71
2003-06-03,209,30.67
2003-06-04,209,30.05
2003-06-05,209,30.74
2003-06-06,209,31.28
2003-06-09,209,31.45
2003-06-10,209,31.73
2003-06-11,209,32.36
2003-06-12,209,31.51
2003-06-13,209,30.65
2003-06-16,209,31.18
2003-06-17,209,31.07
2003-06-18,209,30.36
2003-06-19,209,29.96
2003-06-20,209,30.82
2003-06-23,209,29.17
2003-06-24,209,28.78
2003-06-25,209,29.95
2003-06-26,209,29.01
2003-06-27,209,29.27
2003-06-30,209,30.19
2003-07-01,210,30.4
2003-07-02,210,30.15
2003-07-03,210,30.42
2003-07-07,210,30.13
2003-07-08,210,30.22
2003-07-09,210,30.88
2003-07-10,210,31.06
2003-07-11,210,31.28
2003-07-14,210,31.27
2003-07-15,210,31.62
2003-07-16,210,31.05
2003-07-17,210,31.41
2003-07-18,210,31.96
2003-07-21,210,31.78
2003-07-22,210,30.19
2003-07-23,210,29.67
2003-07-24,210,30.22
2003-07-25,210,30.17
2003-07-28,210,30.11
2003-07-29,210,30.24
2003-07-30,210,30.68
2003-07-31,210,30.54
2003-08-01,211,32.31
2003-08-04,211,31.84
2003-08-05,211,32.22
2003-08-06,211,31.7
2003-08-07,211,32.39
2003-08-08,211,32.18
2003-08-11,211,32.01
2003-08-12,211,31.92
2003-08-13,211,30.78
2003-08-14,211,31.09
2003-08-15,211,31.05
2003-08-18,211,30.89
2003-08-19,211,30.7
2003-08-20,211,30.95
2003-08-21,211,31.88
2003-08-22,211,31.84
2003-08-25,211,31.56
2003-08-26,211,31.95
2003-08-27,211,31.21
2003-08-28,211,31.5
2003-08-29,211,31.57
2003-09-02,212,29.41
2003-09-03,212,29.49
2003-09-04,212,28.98
2003-09-05,212,28.88
2003-09-08,212,28.85
2003-09-09,212,29.18
2003-09-10,212,29.35
2003-09-11,212,28.82
2003-09-12,212,28.27
2003-09-15,212,28.14
2003-09-16,212,27.56
2003-09-17,212,27.03
2003-09-18,212,27.17
2003-09-19,212,27.03
2003-09-22,212,26.96
2003-09-23,212,27.13
2003-09-24,212,28.24
2003-09-25,212,28.29
2003-09-26,212,28.16
2003-09-29,212,28.4
2003-09-30,212,29.2
2003-10-01,213,29.39
2003-10-02,213,29.84
2003-10-03,213,30.4
2003-10-06,213,30.47
2003-10-07,213,30.41
2003-10-08,213,29.81
2003-10-09,213,31.01
2003-10-10,213,31.97
2003-10-13,213,31.95
2003-10-14,213,31.82
2003-10-15,213,31.77
2003-10-16,213,31.54
2003-10-17,213,30.68
2003-10-20,213,30.35
2003-10-21,213,30.18
2003-10-22,213,29.92
2003-10-23,213,30.3
2003-10-24,213,30.16
2003-10-27,213,29.92
2003-10-28,213,29.56
2003-10-29,213,28.91
2003-10-30,213,28.47
2003-10-31,213,29.11
2003-11-03,214,28.9
2003-11-04,214,28.75
2003-11-05,214,30.3
2003-11-06,214,30.26
2003-11-07,214,30.85
2003-11-10,214,30.88
2003-11-11,214,31.15
2003-11-12,214,31.33
2003-11-13,214,31.9
2003-11-14,214,32.37
2003-11-17,214,31.73
2003-11-18,214,33.28
2003-11-19,214,32.92
2003-11-20,214,32.86
2003-11-21,214,31.61
2003-11-24,214,29.74
2003-11-25,214,29.77
2003-11-26,214,30.41
2003-12-01,215,29.95
